date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:36:03	70432/70432	---M-Z	200	added ('OK')	text/html	etag:%2211320-5b7079d768e80-gzip%22	https://gymove.dexignzone.com/xhtml/ui-badge.html	F:/nabil/template/gymove.dexignzone.com/xhtml/ui-badge.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:04	83310/83310	---M-Z	200	added ('OK')	text/html	etag:%221456e-5b7079d951300-gzip%22	https://gymove.dexignzone.com/xhtml/ui-button.html	F:/nabil/template/gymove.dexignzone.com/xhtml/ui-button.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:04	73019/73019	---M-Z	200	added ('OK')	text/html	etag:%2211d3b-5b7079df0a080-gzip%22	https://gymove.dexignzone.com/xhtml/ui-modal.html	F:/nabil/template/gymove.dexignzone.com/xhtml/ui-modal.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:04	62932/62932	---M-Z	200	added ('OK')	text/html	etag:%22f5d4-5b7079d85d0c0-gzip%22	https://gymove.dexignzone.com/xhtml/ui-button-group.html	F:/nabil/template/gymove.dexignzone.com/xhtml/ui-button-group.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:05	71035/71035	---M-Z	200	added ('OK')	text/html	etag:%221157b-5b7079dd21c00-gzip%22	https://gymove.dexignzone.com/xhtml/ui-list-group.html	F:/nabil/template/gymove.dexignzone.com/xhtml/ui-list-group.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:05	66120/66120	---M-Z	200	added ('OK')	text/html	etag:%2210248-5b7079de15e40-gzip%22	https://gymove.dexignzone.com/xhtml/ui-media-object.html	F:/nabil/template/gymove.dexignzone.com/xhtml/ui-media-object.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:05	66730/66730	---M-Z	200	added ('OK')	text/html	etag:%22104aa-5b7079d951300-gzip%22	https://gymove.dexignzone.com/xhtml/ui-card.html	F:/nabil/template/gymove.dexignzone.com/xhtml/ui-card.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:05	65116/65116	---M-Z	200	added ('OK')	text/html	etag:%22fe5c-5b7079da45540-gzip%22	https://gymove.dexignzone.com/xhtml/ui-carousel.html	F:/nabil/template/gymove.dexignzone.com/xhtml/ui-carousel.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:06	89474/89474	---M-Z	200	added ('OK')	text/html	etag:%2215d82-5b7079db39780-gzip%22	https://gymove.dexignzone.com/xhtml/ui-dropdown.html	F:/nabil/template/gymove.dexignzone.com/xhtml/ui-dropdown.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:06	56469/56469	---M-Z	200	added ('OK')	text/html	etag:%22dc95-5b7079dffe2c0-gzip%22	https://gymove.dexignzone.com/xhtml/ui-popover.html	F:/nabil/template/gymove.dexignzone.com/xhtml/ui-popover.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:07	74672/74672	---M-Z	200	added ('OK')	text/html	etag:%22123b0-5b7079e0f2500-gzip%22	https://gymove.dexignzone.com/xhtml/ui-progressbar.html	F:/nabil/template/gymove.dexignzone.com/xhtml/ui-progressbar.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:07	83253/83253	---M-Z	200	added ('OK')	text/html	etag:%2214535-5b7079e1e6740-gzip%22	https://gymove.dexignzone.com/xhtml/ui-tab.html	F:/nabil/template/gymove.dexignzone.com/xhtml/ui-tab.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:07	67577/67577	---M-Z	200	added ('OK')	text/html	etag:%22107f9-5b7079e2da980-gzip%22	https://gymove.dexignzone.com/xhtml/ui-typography.html	F:/nabil/template/gymove.dexignzone.com/xhtml/ui-typography.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:07	72352/72352	---M-Z	200	added ('OK')	text/html	etag:%2211aa0-5b7079dffe2c0-gzip%22	https://gymove.dexignzone.com/xhtml/ui-pagination.html	F:/nabil/template/gymove.dexignzone.com/xhtml/ui-pagination.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:08	61691/61691	---M-Z	200	added ('OK')	text/html	etag:%22f0fb-5b7079dc2d9c0-gzip%22	https://gymove.dexignzone.com/xhtml/ui-grid.html	F:/nabil/template/gymove.dexignzone.com/xhtml/ui-grid.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:09	91195/91195	---M-Z	200	added ('OK')	text/html	etag:%221643b-5b7079d398580-gzip%22	https://gymove.dexignzone.com/xhtml/uc-select2.html	F:/nabil/template/gymove.dexignzone.com/xhtml/uc-select2.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:09	60862/60862	---M-Z	200	added ('OK')	text/html	etag:%22edbe-5b7079d1b0100-gzip%22	https://gymove.dexignzone.com/xhtml/uc-nestable.html	F:/nabil/template/gymove.dexignzone.com/xhtml/uc-nestable.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:09	82879/82879	---M-Z	200	added ('OK')	text/html	etag:%22143bf-5b7079d2a4340-gzip%22	https://gymove.dexignzone.com/xhtml/uc-noui-slider.html	F:/nabil/template/gymove.dexignzone.com/xhtml/uc-noui-slider.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:10	61165/61165	---M-Z	200	added ('OK')	text/html	etag:%22eeed-5b7079d48c7c0-gzip%22	https://gymove.dexignzone.com/xhtml/uc-sweetalert.html	F:/nabil/template/gymove.dexignzone.com/xhtml/uc-sweetalert.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:10	55331/55331	---M-Z	200	added ('OK')	text/html	etag:%22d823-5b7079d48c7c0-gzip%22	https://gymove.dexignzone.com/xhtml/uc-toastr.html	F:/nabil/template/gymove.dexignzone.com/xhtml/uc-toastr.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:10	54367/54367	---M-Z	200	added ('OK')	text/html	etag:%22d45f-5b7079ca0ef00-gzip%22	https://gymove.dexignzone.com/xhtml/map-jqvmap.html	F:/nabil/template/gymove.dexignzone.com/xhtml/map-jqvmap.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:10	55317/55317	---M-Z	200	added ('OK')	text/html	etag:%22d815-5b7079d0bbec0-gzip%22	https://gymove.dexignzone.com/xhtml/uc-lightgallery.html	F:/nabil/template/gymove.dexignzone.com/xhtml/uc-lightgallery.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:11	161205/161205	---M-Z	200	added ('OK')	text/html	etag:%22275b5-5b7079e3cebc0-gzip%22	https://gymove.dexignzone.com/xhtml/widget-basic.html	F:/nabil/template/gymove.dexignzone.com/xhtml/widget-basic.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:11	117618/117618	---M-Z	200	added ('OK')	text/html	etag:%221cb72-5b7079c63e600-gzip%22	https://gymove.dexignzone.com/xhtml/form-element.html	F:/nabil/template/gymove.dexignzone.com/xhtml/form-element.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:11	62933/62933	---M-Z	200	added ('OK')	text/html	etag:%22f5d5-5b7079c826a80-gzip%22	https://gymove.dexignzone.com/xhtml/form-wizard.html	F:/nabil/template/gymove.dexignzone.com/xhtml/form-wizard.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:12	53782/53782	---M-Z	200	added ('OK')	text/html	etag:%22d216-5b7079c54a3c0-gzip%22	https://gymove.dexignzone.com/xhtml/form-editor-summernote.html	F:/nabil/template/gymove.dexignzone.com/xhtml/form-editor-summernote.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:12	64657/64657	---M-Z	200	added ('OK')	text/html	etag:%22fc91-5b7079c732840-gzip%22	https://gymove.dexignzone.com/xhtml/form-pickers.html	F:/nabil/template/gymove.dexignzone.com/xhtml/form-pickers.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:12	69006/69006	---M-Z	200	added ('OK')	text/html	etag:%2210d8e-5b7079c732840-gzip%22	https://gymove.dexignzone.com/xhtml/form-validation-jquery.html	F:/nabil/template/gymove.dexignzone.com/xhtml/form-validation-jquery.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:12	113841/113841	---M-Z	200	added ('OK')	text/html	etag:%221bcb1-5b7079cfc7c80-gzip%22	https://gymove.dexignzone.com/xhtml/table-bootstrap-basic.html	F:/nabil/template/gymove.dexignzone.com/xhtml/table-bootstrap-basic.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:13	206963/206963	---M-Z	200	added ('OK')	text/html	etag:%2232873-5b7079d0bbec0-gzip%22	https://gymove.dexignzone.com/xhtml/table-datatable-basic.html	F:/nabil/template/gymove.dexignzone.com/xhtml/table-datatable-basic.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:13	3430/3430	---M-Z	200	added ('OK')	text/html	etag:%22d66-5b7079cceb5c0-gzip%22	https://gymove.dexignzone.com/xhtml/page-register.html	F:/nabil/template/gymove.dexignzone.com/xhtml/page-register.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:14	1723/1723	---M-Z	200	added ('OK')	text/html	etag:%226bb-5b7079ca0ef00-gzip%22	https://gymove.dexignzone.com/xhtml/page-error-400.html	F:/nabil/template/gymove.dexignzone.com/xhtml/page-error-400.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:14	1746/1746	---M-Z	200	added ('OK')	text/html	etag:%226d2-5b7079cb03140-gzip%22	https://gymove.dexignzone.com/xhtml/page-error-403.html	F:/nabil/template/gymove.dexignzone.com/xhtml/page-error-403.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:15	1793/1793	---M-Z	200	added ('OK')	text/html	etag:%22701-5b7079cb03140-gzip%22	https://gymove.dexignzone.com/xhtml/page-error-404.html	F:/nabil/template/gymove.dexignzone.com/xhtml/page-error-404.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:15	1762/1762	---M-Z	200	added ('OK')	text/html	etag:%226e2-5b7079cb03140-gzip%22	https://gymove.dexignzone.com/xhtml/page-error-500.html	F:/nabil/template/gymove.dexignzone.com/xhtml/page-error-500.html	(from https://gymove.dexignzone.com/xhtml/index.html)
